#id	month	rating	games
3408132	2015-02	2257	19
12500607	2015-02	2447	11
6326005	2015-02	1859	6
10602348	2015-02	2205	6
20663684	2015-02	1986	9
4602013	2015-02	2310	2
847038	2015-02	2207	7
2124807	2015-02	2019	9
12933430	2015-02	2202	2
2151480	2015-02	2108	10
3500268	2015-02	2409	6
13500139	2015-02	2603	10
24176621	2015-02	2212	9
4135539	2015-02	2512	9
4138147	2015-02	2677	1
931098	2015-02	2074	6
13401262	2015-02	2314	9
4200527	2015-02	2184	7
4277023	2015-02	1849	13
4255038	2015-02	1905	13
4249623	2015-02	2175	30
14103958	2015-02	2352	9
4200675	2015-02	2254	1
32090668	2015-02	1802	5
6100457	2015-02	2185	9
8100977	2015-02	2393	4
3802191	2015-02	2128	8
13401858	2015-02	2275	11
4156765	2015-02	2394	2
14111977	2015-02	2257	10
209384	2015-02	2150	2
408042	2015-02	2233	4
2221640	2015-02	2345	9
701742	2015-02	2390	9
3100197	2015-02	2198	9
3701166	2015-02	2284	10
25072765	2015-02	1614	10
24521060	2015-02	1632	6
105198	2015-02	2488	6
2225166	2015-02	2251	8
2252627	2015-02	2537	9
2801906	2015-02	2593	4
833924	2015-02	2410	9
3600351	2015-02	2260	9
22238689	2015-02	1981	7
14400367	2015-02	2332	7
1607871	2015-02	2355	1
4166299	2015-02	2332	11
5500419	2015-02	2349	10
10600418	2015-02	2222	9
12501573	2015-02	2094	8
14132494	2015-02	2254	9
9312331	2015-02	1514	4
6101623	2015-02	2178	8
715689	2015-02	2224	1
100536	2015-02	2274	6
4251067	2015-02	2123	5
357790	2015-02	2129	9
10215026	2015-02	1948	8
1503120	2015-02	2148	10
1400665	2015-02	2255	2
1402650	2015-02	2353	1
1401106	2015-02	2222	1
1502417	2015-02	2238	3
1404792	2015-02	2202	1
1413864	2015-02	2494	3
1504908	2015-02	2142	2
405353	2015-02	2229	8
1708309	2015-02	2185	1
2101521	2015-02	2206	11
4655354	2015-02	2285	2
4607260	2015-02	2208	1
7200110	2015-02	2229	2
1400886	2015-02	2295	2
4148720	2015-02	2220	8
14103400	2015-02	2467	26
14118270	2015-02	2168	20
820644	2015-02	2181	6
13302000	2015-02	2612	18
4303636	2015-02	2043	9
826367	2015-02	2223	17
1703668	2015-02	2228	8
9000291	2015-02	2276	1
13700405	2015-02	2313	5
402141	2015-02	2373	2
717312	2015-02	2515	2
738581	2015-02	2309	2
1308106	2015-02	2256	8
1159569	2015-02	2031	16
2259532	2015-02	2436	9
1246372	2015-02	1707	3
5200032	2015-02	2504	20
24157031	2015-02	2161	9
1401378	2015-02	2477	2
504670	2015-02	2156	1
5024366	2015-02	2426	10
5093821	2015-02	1908	17
20697465	2015-02	2028	16
101133	2015-02	2227	12
7900872	2015-02	2449	7
13604040	2015-02	2374	9
25006746	2015-02	2208	10
13301900	2015-02	2185	11
13301950	2015-02	2304	12
13600168	2015-02	2379	1
22200371	2015-02	2319	17
3400670	2015-02	2336	8
2103931	2015-02	2266	24
9000038	2015-02	2208	2
934976	2015-02	2312	1
34105244	2015-02	1907	7
1323725	2015-02	2152	1
4403177	2015-02	2415	9
4202210	2015-02	2268	8
6700284	2015-02	2320	9
3800660	2015-02	2239	9
14202395	2015-02	2219	5
20687702	2015-02	2093	15
46653252	2015-02	1567	6
35018701	2015-02	1808	9
5048842	2015-02	2087	10
400270	2015-02	2510	18
14501880	2015-02	2342	9
4655893	2015-02	2314	1
26091895	2015-02	1335	3
2907127	2015-02	2453	23
12998656	2015-02	1692	7
4607074	2015-02	2245	1
4604300	2015-02	2377	1
24682810	2015-02	2189	9
13300474	2015-02	2777	13
25072846	2015-02	2007	19
46616454	2015-02	1455	8
13601865	2015-02	2535	9
25077155	2015-02	1648	8
5007208	2015-02	2080	16
5056403	2015-02	2082	20
2283352	2015-02	2541	18
3501418	2015-02	2290	9
14204991	2015-02	1997	11
6402720	2015-02	2052	4
5007470	2015-02	2213	4
5008778	2015-02	2235	10
5084423	2015-02	2334	18
13405764	2015-02	2287	18
34170712	2015-02	1710	9
1608797	2015-02	2257	1
14502550	2015-02	2311	9
433705	2015-02	1982	7
12583111	2015-02	1725	7
10618260	2015-02	1997	5
410110	2015-02	2385	11
5021049	2015-02	2216	19
5018137	2015-02	2463	6
1704583	2015-02	2174	10
13708694	2015-02	2030	8
2110229	2015-02	2198	10
1700847	2015-02	2295	1
1700499	2015-02	2463	1
1501950	2015-02	2242	2
22502203	2015-02	1439	7
6301606	2015-02	2166	12
12000051	2015-02	2214	1
12000035	2015-02	2438	1
12501654	2015-02	2261	9
1635891	2015-02	1918	1
20642407	2015-02	2233	9
1500279	2015-02	2181	2
695882	2015-02	2113	7
35003038	2015-02	1850	10
13301012	2015-02	2370	8
4239873	2015-02	2200	2
2201119	2015-02	2244	9
34557431	2015-02	1418	6
45010943	2015-02	1318	5
35039482	2015-02	1377	8
13603027	2015-02	2499	11
4902084	2015-02	2010	9
623822	2015-02	2406	8
13304135	2015-02	2114	9
21804362	2015-02	1559	15
14509105	2015-02	2172	9
14136244	2015-02	2227	10
4611942	2015-02	2203	2
13301993	2015-02	2459	9
301264	2015-02	2545	1
1271866	2015-02	2233	1
1632620	2015-02	2002	2
3700488	2015-02	2601	29
1603795	2015-02	2188	5
13903284	2015-02	2257	2
4600932	2015-02	2330	1
26076837	2015-02	1880	4
13509926	2015-02	2118	9
24115762	2015-02	2470	9
1501887	2015-02	2431	3
1405586	2015-02	2314	3
1330110	2015-02	1952	9
200107	2015-02	2120	1
4637429	2015-02	2340	1
4665589	2015-02	2198	1
34173436	2015-02	1855	3
13303139	2015-02	2397	18
12530913	2015-02	2188	11
742570	2015-02	2385	2
3414841	2015-02	2058	4
709000	2015-02	2210	1
8602280	2015-02	2518	9
14142317	2015-02	1982	10
4632877	2015-02	2216	2
655830	2015-02	2496	18
24611093	2015-02	2171	1
13403028	2015-02	2491	9
2810301	2015-02	2272	2
14102196	2015-02	2652	10
725773	2015-02	2402	4
7601590	2015-02	2343	2
13406396	2015-02	2111	9
35053248	2015-02	1802	6
731374	2015-02	2396	2
32017880	2015-02	2187	6
4630572	2015-02	2450	1
4688210	2015-02	2401	12
803189	2015-02	2237	9
4634799	2015-02	2260	1
702161	2015-02	2282	1
1120913	2015-02	2166	1
718050	2015-02	2222	23
1004085	2015-02	2205	9
4130081	2015-02	2308	9
1208497	2015-02	2361	2
707309	2015-02	2265	1
2201488	2015-02	2202	7
1300350	2015-02	2385	8
2816429	2015-02	1600	5
728446	2015-02	2541	2
718939	2015-02	2659	2
721883	2015-02	2080	1
14914395	2015-02	2042	1
4216920	2015-02	2003	7
2208962	2015-02	2180	7
12979090	2015-02	1860	7
14900076	2015-02	2281	2
2024055	2015-02	2359	5
5201632	2015-02	2268	5
722570	2015-02	2354	1
4621646	2015-02	2401	1
2065843	2015-02	2138	21
1400495	2015-02	2255	2
1402889	2015-02	2296	3
722413	2015-02	2582	12
32024991	2015-02	1781	16
2803879	2015-02	2484	4
24142565	2015-02	2138	9
24142573	2015-02	2221	9
2812690	2015-02	1951	2
709956	2015-02	2247	1
25016555	2015-02	1934	20
25033450	2015-02	1918	9
2115824	2015-02	2439	18
5201640	2015-02	2501	24
862452	2015-02	2166	7
2803623	2015-02	2203	1
1006150	2015-02	2154	9
12974188	2015-02	1559	10
24106410	2015-02	2221	9
24112526	2015-02	2310	9
14600021	2015-02	2347	7
802085	2015-02	2167	4
2809958	2015-02	2510	13
26033607	2015-02	1900	12
872555	2015-02	2221	8
22219030	2015-02	2089	4
3609677	2015-02	2342	9
13304585	2015-02	2294	8
1131710	2015-02	2271	2
4643461	2015-02	2234	9
4625200	2015-02	2248	1
315060	2015-02	2195	18
707287	2015-02	2392	2
14117207	2015-02	2544	20
14106450	2015-02	2319	1
13406809	2015-02	2312	18
24197866	2015-02	2008	7
24662402	2015-02	2333	9
400505	2015-02	2324	6
26084074	2015-02	1610	10
866970	2015-02	2382	5
4601700	2015-02	2338	1
4621042	2015-02	2196	1
424854	2015-02	2317	2
4900847	2015-02	2503	20
4901592	2015-02	2105	14
403555	2015-02	2342	9
13602993	2015-02	2475	20
621650	2015-02	2460	22
2020467	2015-02	2324	1
12801860	2015-02	2067	4
4625030	2015-02	2201	1
24698741	2015-02	1939	6
603767	2015-02	2651	7
4603877	2015-02	2206	1
1639293	2015-02	1945	4
6600247	2015-02	2383	13
4611853	2015-02	2300	2
1195360	2015-02	1893	17
1602829	2015-02	2455	5
1603337	2015-02	2404	2
2076608	2015-02	2010	19
4900260	2015-02	2167	9
4638905	2015-02	2441	12
22275240	2015-02	1996	8
13406655	2015-02	2175	9
24119350	2015-02	2371	9
3501728	2015-02	2546	14
1602519	2015-02	2369	3
12938564	2015-02	2083	1
4635736	2015-02	2199	1
4628446	2015-02	2398	1
12915564	2015-02	2128	10
4664876	2015-02	2212	8
4632478	2015-02	2427	1
4137752	2015-02	2428	9
806730	2015-02	2288	1
721107	2015-02	2280	1
12936944	2015-02	2096	7
201812	2015-02	2318	2
1030108	2015-02	2307	19
4602889	2015-02	2238	8
4605322	2015-02	2259	1
4614186	2015-02	2422	1
12802085	2015-02	2371	11
11606029	2015-02	1819	6
1043374	2015-02	1886	11
701017	2015-02	2219	1
24128317	2015-02	2169	9
1022229	2015-02	2243	9
1403095	2015-02	2259	8
1403613	2015-02	2452	11
13710184	2015-02	1939	9
24142654	2015-02	2317	7
4148908	2015-02	2296	9
4231945	2015-02	1676	12
696358	2015-02	2436	11
2808833	2015-02	1906	6
800511	2015-02	2405	9
400343	2015-02	2340	8
2200031	2015-02	2368	9
105856	2015-02	2258	14
7900856	2015-02	2330	14
4174003	2015-02	2577	9
2815222	2015-02	1763	2
2810913	2015-02	2408	4
3803392	2015-02	2196	9
2201879	2015-02	2192	8
7900325	2015-02	2145	15
13603086	2015-02	2473	4
609560	2015-02	2426	9
5102472	2015-02	2303	5
922641	2015-02	2401	9
4617401	2015-02	2196	1
4638611	2015-02	2271	20
12918016	2015-02	2139	2
409901	2015-02	2213	2
721522	2015-02	2357	1
722960	2015-02	2511	5
701432	2015-02	2436	2
735612	2015-02	2121	8
14101440	2015-02	2537	10
4000102	2015-02	2349	8
1704060	2015-02	2543	3
1502085	2015-02	2258	3
4605330	2015-02	2264	1
1502794	2015-02	2196	1
873276	2015-02	2064	10
12943770	2015-02	2177	9
12938033	2015-02	2302	16
4644786	2015-02	2424	1
26028549	2015-02	2045	5
1702386	2015-02	2261	10
14510359	2015-02	2091	9
718572	2015-02	2666	2
2801639	2015-02	2361	9
1500171	2015-02	2305	3
2235366	2015-02	2234	7
14100371	2015-02	2525	17
2200236	2015-02	2435	1
600385	2015-02	2258	1
4615077	2015-02	2241	6
4600800	2015-02	2247	1
4168577	2015-02	2369	12
2400650	2015-02	2272	12
5206995	2015-02	2359	20
713775	2015-02	2049	16
809551	2015-02	2352	3
1000489	2015-02	2338	1
203556	2015-02	2202	2
4631722	2015-02	2211	1
12959243	2015-02	1655	8
2816453	2015-02	1700	9
1032984	2015-02	1970	4
1024523	2015-02	2345	19
4602897	2015-02	2280	1
1300814	2015-02	2254	1
13413015	2015-02	1942	9
1001396	2015-02	2274	7
1606360	2015-02	2211	4
5025931	2015-02	2093	10
46600353	2015-02	1942	9
46634827	2015-02	1512	16
1048090	2015-02	2013	10
46647392	2015-02	1222	3
2056372	2015-02	2073	7
625370	2015-02	2152	9
12939889	2015-02	1990	13
4607082	2015-02	2245	1
828580	2015-02	2139	7
13701495	2015-02	2129	8
725455	2015-02	2146	2
24128015	2015-02	2273	9
24161918	2015-02	2115	9
24615765	2015-02	2140	9
4901541	2015-02	2362	20
4697294	2015-02	2198	1
640379	2015-02	2132	1
429031	2015-02	1823	2
1616951	2015-02	2141	5
4676670	2015-02	2608	1
1408364	2015-02	2203	3
12917907	2015-02	2216	9
500151	2015-02	2302	1
300756	2015-02	2424	9
319996	2015-02	2450	9
4615611	2015-02	2226	1
2800209	2015-02	2347	4
701777	2015-02	2247	2
717355	2015-02	2218	2
404586	2015-02	2321	2
1322087	2015-02	2002	7
4600045	2015-02	2495	9
1010972	2015-02	2394	11
20686242	2015-02	1871	7
2804085	2015-02	2384	3
14505096	2015-02	2353	9
5201110	2015-02	2422	20
4300726	2015-02	2366	11
1444948	2015-02	2216	19
1607154	2015-02	2232	1
14513960	2015-02	2156	9
1005740	2015-02	2148	9
5101816	2015-02	2253	4
718181	2015-02	2315	1
300047	2015-02	2404	2
14515741	2015-02	2271	9
1632051	2015-02	1948	8
1014358	2015-02	2259	1
1709437	2015-02	2521	9
24651516	2015-02	2571	7
24654027	2015-02	2109	15
2038838	2015-02	2218	5
14501074	2015-02	2272	9
34110876	2015-02	1845	9
4138716	2015-02	2581	9
4180887	2015-02	2473	9
701084	2015-02	2179	10
915700	2015-02	2343	9
14106469	2015-02	2425	9
4181751	2015-02	2400	3
707350	2015-02	2414	2
24630993	2015-02	2281	19
1401408	2015-02	2357	3
4606434	2015-02	2215	8
4670248	2015-02	2204	1
1270499	2015-02	1914	7
4611543	2015-02	2285	2
4660943	2015-02	2167	1
4697324	2015-02	2188	1
24620068	2015-02	2216	9
1202928	2015-02	2401	1
709760	2015-02	2231	1
4692055	2015-02	2559	10
1401459	2015-02	2221	2
700614	2015-02	2253	14
714810	2015-02	2137	3
4621875	2015-02	2334	1
759627	2015-02	2127	14
34128384	2015-02	2272	8
4643992	2015-02	2360	10
1017063	2015-02	2587	17
4603893	2015-02	2280	1
710458	2015-02	2463	11
26041570	2015-02	1999	10
6327923	2015-02	2201	6
12505218	2015-02	2111	7
4122526	2015-02	2398	12
4137221	2015-02	2413	9
1009125	2015-02	2210	1
206024	2015-02	2283	10
14902230	2015-02	2154	9
25019872	2015-02	1585	16
816744	2015-02	2243	9
14105829	2015-02	2256	11
34152153	2015-02	2020	9
2000644	2015-02	2305	13
4628136	2015-02	2251	1
1010050	2015-02	2136	8
1603728	2015-02	2220	1
2066149	2015-02	2412	12
1402366	2015-02	2314	2
1502662	2015-02	2252	2
14118467	2015-02	2340	11
1400312	2015-02	2374	3
2126796	2015-02	2169	9
24615870	2015-02	2141	8
770787	2015-02	1788	6
720500	2015-02	2356	10
4600762	2015-02	2394	1
14603152	2015-02	2573	7
34124184	2015-02	1967	9
1100173	2015-02	2306	1
2113171	2015-02	2205	10
1301659	2015-02	2141	8
703036	2015-02	2375	2
703923	2015-02	2203	2
722340	2015-02	2462	6
1434888	2015-02	2216	2
1502441	2015-02	2232	2
710580	2015-02	2289	1
701939	2015-02	2247	1
14100568	2015-02	2219	9
13504703	2015-02	2318	1
14120836	2015-02	2403	21
14120828	2015-02	2539	20
2800055	2015-02	2536	5
615625	2015-02	2271	1
1000080	2015-02	2384	10
14507927	2015-02	2560	11
14507846	2015-02	2148	9
12983845	2015-02	1644	5
427110	2015-02	1600	6
2804340	2015-02	1875	10
14902850	2015-02	2227	1
2804832	2015-02	2355	2
2805650	2015-02	2353	4
4635973	2015-02	2195	1
5500311	2015-02	2257	6
233161	2015-02	2103	11
600237	2015-02	2282	1
5500460	2015-02	2272	4
234990	2015-02	1682	2
5500370	2015-02	2180	4
601381	2015-02	2328	2
633178	2015-02	2195	1
26093553	2015-02	1238	1
676357	2015-02	1977	9
5501733	2015-02	2222	5
14502593	2015-02	2244	7
24614343	2015-02	2392	1
24634468	2015-02	2361	3
4602218	2015-02	2327	1
811408	2015-02	2416	1
7905637	2015-02	1682	15
803022	2015-02	2218	9
1011014	2015-02	2507	9
701025	2015-02	2255	1
14608634	2015-02	2197	5
14608715	2015-02	2208	4
2071142	2015-02	2344	3
4663527	2015-02	2557	9
4692098	2015-02	2409	3
24629383	2015-02	2221	8
24637955	2015-02	2177	9
4616600	2015-02	2256	9
1601059	2015-02	2192	1
1400983	2015-02	2262	2
4671082	2015-02	2183	9
2043700	2015-02	2321	9
4636945	2015-02	2479	2
4619749	2015-02	2336	1
13603264	2015-02	2458	5
1503081	2015-02	2236	1
2400847	2015-02	2188	3
4602048	2015-02	2341	1
26022842	2015-02	1842	4
1600028	2015-02	2378	1
634522	2015-02	2243	9
300942	2015-02	2279	9
4615778	2015-02	2275	1
1015583	2015-02	2307	9
4601840	2015-02	2392	1
4601211	2015-02	2296	10
644641	2015-02	2250	10
4162404	2015-02	2392	11
14618818	2015-02	1629	3
1400134	2015-02	2231	2
1009451	2015-02	2250	9
24661414	2015-02	1955	7
14603489	2015-02	2154	5
3515478	2015-02	2212	4
2100134	2015-02	2243	11
4000528	2015-02	2267	1
401692	2015-02	2238	9
14506688	2015-02	2586	11
4643933	2015-02	2254	2
602469	2015-02	2381	4
1602110	2015-02	2247	3
1124480	2015-02	2431	1
2073250	2015-02	2277	9
1005731	2015-02	2193	3
1013440	2015-02	2424	1
1021362	2015-02	2083	1
1403893	2015-02	2458	3
4635248	2015-02	2537	1
2815770	2015-02	1944	2
14102820	2015-02	2300	1
1411233	2015-02	2153	8
3206513	2015-02	2271	11
2037602	2015-02	2353	10
2000210	2015-02	2432	4
12984019	2015-02	1895	7
429317	2015-02	2016	10
21816140	2015-02	1679	8
4624432	2015-02	2281	9
2800098	2015-02	2425	4
14501490	2015-02	2359	3
822582	2015-02	2247	2
822590	2015-02	2310	9
813613	2015-02	2530	20
12981010	2015-02	1773	8
620246	2015-02	2436	1
4602676	2015-02	2218	7
3503739	2015-02	2692	9
2031280	2015-02	2374	11
1700219	2015-02	2452	10
1121537	2015-02	2353	9
1710460	2015-02	2161	10
8601445	2015-02	2681	9
4603915	2015-02	2283	1
4605349	2015-02	2198	1
1308491	2015-02	2243	7
811491	2015-02	2331	7
12942766	2015-02	2235	10
402265	2015-02	2345	2
407410	2015-02	2340	2
702463	2015-02	2228	1
1127950	2015-02	2192	9
4601424	2015-02	2291	9
2108879	2015-02	2232	10
1034006	2015-02	2200	3
4651340	2015-02	2589	12
4619307	2015-02	2314	1
12970719	2015-02	1660	6
608610	2015-02	2356	9
1237691	2015-02	1705	5
4178033	2015-02	2249	9
13903063	2015-02	2381	11
4634284	2015-02	2453	1
6310630	2015-02	2215	9
1010697	2015-02	2508	11
6700187	2015-02	2310	9
12956902	2015-02	1787	2
691020	2015-02	2153	9
1209507	2015-02	2333	2
4105109	2015-02	2581	18
2400855	2015-02	2263	34
2002159	2015-02	2354	1
14400219	2015-02	2345	9
14407701	2015-02	2153	9
26028654	2015-02	2272	5
1148362	2015-02	2159	9
1014374	2015-02	2114	1
650234	2015-02	2378	4
4617533	2015-02	2367	3
24624446	2015-02	2149	1
12993859	2015-02	1342	4
14604477	2015-02	2197	1
8700257	2015-02	2305	8
4101057	2015-02	2416	3
1502123	2015-02	2289	2
4165365	2015-02	2318	9
34115290	2015-02	2157	8
4164970	2015-02	2242	8
401773	2015-02	2172	11
2207710	2015-02	2340	8
2277808	2015-02	2140	7
2267071	2015-02	2345	9
3410480	2015-02	2160	2
2132150	2015-02	2111	15
2119420	2015-02	2238	9
2188554	2015-02	1606	9
859818	2015-02	2044	8
20681348	2015-02	2034	5
806382	2015-02	2234	11
2102072	2015-02	2234	6
607843	2015-02	2304	1
20665210	2015-02	2074	9
2606933	2015-02	2266	5
2279894	2015-02	2231	17
3401405	2015-02	2275	8
22216340	2015-02	1849	8
6408885	2015-02	2080	3
2265427	2015-02	2390	7
2266237	2015-02	2449	18
3502520	2015-02	2318	5
5201829	2015-02	2221	4
2103346	2015-02	2201	2
100013	2015-02	2444	9
631256	2015-02	2354	2
6302181	2015-02	2555	9
6383742	2015-02	1938	9
3200418	2015-02	2323	11
6390188	2015-02	1772	7
828300	2015-02	2105	7
224715	2015-02	2369	11
2824383	2015-02	1476	4
608459	2015-02	2217	2
834580	2015-02	2418	9
32029969	2015-02	1788	5
401013	2015-02	2245	2
1000314	2015-02	2441	1
1503014	2015-02	2865	13
24614386	2015-02	2444	24
634557	2015-02	2309	1
1900170	2015-02	2232	1
2130106	2015-02	2296	6
856185	2015-02	2148	6
24692050	2015-02	2404	1
3405990	2015-02	2250	8
642118	2015-02	2160	5
1404180	2015-02	2367	2
2020009	2015-02	2811	13
801763	2015-02	2241	5
2008394	2015-02	2205	6
2807394	2015-02	2449	4
22284141	2015-02	2191	9
3404650	2015-02	2479	9
2100142	2015-02	2197	11
1703498	2015-02	2183	1
1713329	2015-02	2306	9
113115	2015-02	2287	6
201855	2015-02	2389	1
2211750	2015-02	2202	2
13904906	2015-02	2280	9
3403157	2015-02	2240	10
813052	2015-02	2188	6
13905864	2015-02	1699	9
14900254	2015-02	2260	2
321141	2015-02	2404	11
800260	2015-02	2244	14
5301653	2015-02	2263	7
25009532	2015-02	2301	18
2256339	2015-02	2240	9
3216349	2015-02	1937	12
3216357	2015-02	1980	13
20640943	2015-02	2248	1
25006711	2015-02	2453	13
2034077	2015-02	2257	8
638285	2015-02	2225	1
4180917	2015-02	2383	9
36054640	2015-02	2034	7
2900440	2015-02	2547	7
4202147	2015-02	2252	1
4298861	2015-02	1465	12
2069342	2015-02	2289	12
3212092	2015-02	2157	8
4664361	2015-02	2245	1
4300033	2015-02	2430	17
44111436	2015-02	1996	8
2804530	2015-02	2283	4
1210629	2015-02	2437	7
4173171	2015-02	2167	23
24165956	2015-02	2135	5
24131156	2015-02	2257	8
13904647	2015-02	2137	17
4106784	2015-02	2266	9
411280	2015-02	2171	2
3213137	2015-02	2086	14
139998	2015-02	1505	4
34135224	2015-02	1838	7
4108116	2015-02	2497	9
13602039	2015-02	2338	2
5500427	2015-02	2231	3
24650900	2015-02	2199	1
13901893	2015-02	2115	9
35002899	2015-02	1975	9
12954772	2015-02	1928	5
13601750	2015-02	2212	11
344281	2015-02	2084	9
1135503	2015-02	2043	9
1114115	2015-02	2404	9
1125826	2015-02	2144	5
10201114	2015-02	2130	9
4609395	2015-02	2281	2
1402412	2015-02	2178	9
1400916	2015-02	2213	3
1408402	2015-02	2070	1
1402056	2015-02	2188	2
1404148	2015-02	2256	1
1407635	2015-02	2127	2
1400673	2015-02	2359	3
1501925	2015-02	2244	3
1512668	2015-02	2342	2
8605661	2015-02	2361	8
4106083	2015-02	2264	18
8700435	2015-02	2218	7
1186191	2015-02	1976	18
304980	2015-02	2359	2
21806209	2015-02	1516	7
1700588	2015-02	2509	1
26053780	2015-02	1850	12
1119176	2015-02	2291	4
14600064	2015-02	2359	1
34502165	2015-02	1725	5
137073	2015-02	1913	4
1202375	2015-02	2180	7
12906727	2015-02	2070	7
12800619	2015-02	2342	1
200727	2015-02	2327	2
4600380	2015-02	2343	1
2260468	2015-02	2237	7
1401114	2015-02	2185	2
1006487	2015-02	2192	5
614904	2015-02	2371	2
12801259	2015-02	2530	2
1800949	2015-02	2423	2
1237004	2015-02	1626	1
1014390	2015-02	2116	9
4697367	2015-02	2404	3
4619455	2015-02	2307	2
410764	2015-02	2214	1
4661010	2015-02	2153	1
20665342	2015-02	2074	4
2044447	2015-02	2357	9
16201132	2015-02	1489	6
402087	2015-02	2231	2
1016199	2015-02	2257	1
612324	2015-02	2391	7
602680	2015-02	2359	9
2902265	2015-02	2306	9
1707469	2015-02	2218	1
2501198	2015-02	2491	11
805475	2015-02	2477	6
1308629	2015-02	2343	8
2805559	2015-02	1872	11
2285940	2015-02	2283	9
897612	2015-02	1599	6
24623075	2015-02	2376	15
628778	2015-02	2171	1
24620998	2015-02	2192	1
634581	2015-02	2305	15
400181	2015-02	2496	2
413038	2015-02	2290	18
200298	2015-02	2249	3
1800027	2015-02	2323	2
401536	2015-02	2330	2
808504	2015-02	2221	6
2117991	2015-02	2228	9
4673794	2015-02	2217	7
2223970	2015-02	2216	7
3801934	2015-02	2444	9
3802272	2015-02	2596	10
620084	2015-02	2582	10
147222	2015-02	1623	4
3506690	2015-02	2539	15
801895	2015-02	2269	7
1201590	2015-02	2323	2
1900900	2015-02	2111	1
2111721	2015-02	2199	4
1217518	2015-02	2341	7
633275	2015-02	2333	8
610127	2015-02	2264	1
613312	2015-02	2264	1
1702920	2015-02	2315	19
401064	2015-02	2360	2
1239759	2015-02	1562	6
1700030	2015-02	2514	9
24686115	2015-02	2214	1
1318080	2015-02	2198	1
2118025	2015-02	2164	10
4300793	2015-02	2269	9
2208512	2015-02	2219	9
3801969	2015-02	2547	20
3800296	2015-02	2387	18
3802124	2015-02	2438	20
2118050	2015-02	2248	10
1309323	2015-02	2174	1
702170	2015-02	2201	17
708305	2015-02	2287	1
720470	2015-02	2215	1
775126	2015-02	1616	8
705276	2015-02	2434	1
707910	2015-02	2269	2
707740	2015-02	2326	8
706825	2015-02	2274	1
728527	2015-02	2184	1
700100	2015-02	2409	1
716529	2015-02	2327	2
742910	2015-02	2432	2
760390	2015-02	2015	3
7300662	2015-02	2333	9
2204991	2015-02	2185	9
3700267	2015-02	2467	30
2266253	2015-02	2205	9
2255570	2015-02	2499	9
3405028	2015-02	2188	7
327735	2015-02	2239	9
1171097	2015-02	2326	18
1301101	2015-02	2196	15
2019221	2015-02	2345	1
900672	2015-02	2286	7
900621	2015-02	2291	7
14534215	2015-02	1969	14
14500086	2015-02	2517	11
21840920	2015-02	1363	2
